Recipient,hpAfrica1,hpAfrica2,hpAsia2,hpEurope,hpNEAfrica,hpNorthAsia,hpSahul,hpSiberia,hspHAEAsiaN,hspHAEAsiaS,hspLASEAsia,hspLAEAJapan,属性
GCA_018119705.1,29.704991,19.91488,101.537855,89.469881,43.768399,312.931126,69.869097,215.844774,536.54439,480.135735,786.43382,602.308324,hspLAEAChinaNS
GCA_018119695.1,28.164978,13.605352,113.455123,76.598224,38.246348,289.323075,56.405042,209.743735,527.064117,500.421421,773.572796,604.409466,hspLAEAChinaNS
GCA_018119675.1,22.784844,14.049584,86.193494,77.978002,29.156081,302.771164,57.863972,209.54131,569.854213,502.693957,662.156468,587.352722,hspLAEAChinaNS
GCA_018119635.1,26.918477,19.057606,106.716865,78.335681,35.1728,318.336547,64.413044,244.140352,589.816799,480.738721,691.144878,565.916391,hspLAEAChinaNS
GCA_013432085.1,35.437665,17.456667,92.119773,82.538577,36.291648,280.117648,56.536308,194.016878,494.071125,466.695667,782.439281,584.312709,hspLAEAChinaNS
GCA_013431975.1,35.703551,17.086411,96.781791,86.879444,45.368734,271.707265,47.587576,203.951869,567.91227,495.787824,648.849254,577.172407,hspLAEAChinaNS
GCA_013430635.1,28.629687,13.435139,119.009838,101.605697,37.179582,300.045764,60.84383,211.82242,536.628444,512.511197,667.712435,587.206174,hspLAEAChinaNS
GCA_013430545.1,42.365326,16.961499,127.659009,101.885435,53.954107,284.997707,72.240595,245.765933,542.347922,509.494826,670.587127,535.250288,hspLAEAChinaNS
GCA_013430435.1,25.809808,13.888182,92.926301,74.922956,36.238789,266.725394,61.182364,190.83812,534.921458,475.61519,780.239439,573.406121,hspLAEAChinaNS
GCA_013429285.1,26.293029,16.649608,89.503362,70.660029,31.000748,263.740494,57.657072,211.606566,530.052859,468.542809,744.555389,589.539372,hspLAEAChinaNS
GCA_013428685.1,25.285667,14.245579,78.748087,74.197648,39.110429,291.371202,52.811972,206.492414,548.919863,485.480622,681.081547,567.374755,hspLAEAChinaNS
GCA_013427295.1,28.298464,17.283899,90.843447,88.409859,41.156842,276.772791,58.99131,198.694249,520.798051,472.431295,756.314886,609.652015,hspLAEAChinaNS
GCA_013183915.1,32.84235,20.485776,152.259091,134.501652,59.879114,401.459278,65.659878,275.330403,483.159403,473.154758,513.593506,660.274006,hspLAEAChinaNS
GCA_009690985.1,25.763917,13.486623,112.377512,86.251126,32.99207,288.147386,68.828432,213.895088,544.239469,501.249462,712.765832,568.823445,hspLAEAChinaNS
GCA_009690375.1,25.526039,16.934438,102.002907,85.911367,46.468995,286.506519,56.451923,207.009085,530.449074,522.379435,657.217944,576.429201,hspLAEAChinaNS
GCA_009690345.1,31.202161,17.099052,95.860826,82.192962,44.535176,296.654116,56.471048,193.330568,545.332283,478.13469,695.410842,577.456591,hspLAEAChinaNS
GCA_009690275.1,37.833293,13.618314,95.874569,103.666286,53.133889,280.360925,62.38316,209.497383,537.082615,489.575478,670.151116,557.637422,hspLAEAChinaNS
GCA_009690225.1,24.969476,15.254252,93.30501,75.85045,36.291547,297.485076,68.893769,244.584004,532.803939,461.202,756.298972,538.48614,hspLAEAChinaNS
GCA_009690185.1,26.991589,12.71633,110.361567,115.711819,51.483791,292.297554,55.509268,203.660141,584.836189,517.260847,620.294414,565.757514,hspLAEAChinaNS
GCA_009690045.1,31.498773,15.216144,87.744211,75.95575,36.484535,312.619615,58.697941,200.069415,538.096785,457.258886,749.003479,543.027212,hspLAEAChinaNS
GCA_009690015.1,24.455429,18.789342,106.483192,73.1625,34.397011,310.52543,60.567077,217.735972,521.117281,492.671613,753.0003,532.304818,hspLAEAChinaNS
GCA_009689925.1,29.63438,13.175029,100.102949,84.184576,31.328818,283.151726,51.431863,214.410235,588.43944,526.879358,629.698156,592.733941,hspLAEAChinaNS
GCA_009689805.1,26.42663,18.012544,93.711567,69.023598,36.263,263.423485,62.703633,209.08329,522.827819,516.297159,691.811309,589.099082,hspLAEAChinaNS
GCA_009689625.1,30.992896,16.24312,122.787033,98.914269,48.775134,302.890544,55.191034,233.193655,555.166093,528.480989,638.475029,588.491861,hspLAEAChinaNS
GCA_018121695.1,28.256552,18.04436,107.436639,100.837748,39.742549,277.350134,73.408434,196.041886,485.372167,467.178229,808.654002,572.086459,hspLAEAChinaNS
HEL_BA9989AA_AS,31.067485,10.922484,109.672218,64.686428,34.504127,280.590743,51.037715,208.471131,546.65933,481.448857,755.643933,562.054191,hspLAEAChinaNS
GCA_018121705.1,37.947546,13.565446,102.307089,104.795829,35.968182,299.196071,62.45392,228.115234,570.818352,482.27391,732.647614,525.636048,hspLAEAChinaNS
GCA_018122255.1,26.719347,16.936661,102.215049,70.910794,40.691274,281.505856,74.396347,212.996131,531.29539,483.121992,696.311301,586.607319,hspLAEAChinaNS
HEL_BA9901AA_AS,40.768225,18.767265,121.979925,94.187791,49.419799,360.716919,60.097292,243.880464,513.320852,473.297013,702.876798,568.105028,hspLAEAChinaNS
GCA_018121955.1,34.302481,20.938867,95.281937,75.497795,42.077489,304.568818,67.966049,207.041976,541.824324,449.517836,790.259959,536.725045,hspLAEAChinaNS
GCA_018121935.1,30.552306,15.023511,96.455244,73.805963,36.582629,282.504685,64.166224,217.829228,524.937235,491.952749,703.288941,553.084856,hspLAEAChinaNS
HEL_AA5727AA_AS,47.323933,22.248689,223.392876,148.470535,82.667935,316.30994,59.496336,298.096236,595.462025,547.923204,521.611372,480.985842,hspLAEAChinaNS
HEL_BA5451AA_AS,28.784303,17.306878,98.811633,78.734418,37.953744,279.521346,67.633853,212.129293,503.160533,449.213378,745.246673,592.403933,hspLAEAChinaNS
GCA_018121915.1,31.919755,16.852274,102.485243,89.231954,40.265806,280.161186,68.649664,228.524535,563.553109,459.849399,781.22318,547.311456,hspLAEAChinaNS
GCA_018120495.1,22.374568,16.737993,103.292122,73.705967,36.62356,289.92789,60.391009,260.633132,524.794295,477.330329,621.22722,614.155828,hspLAEAChinaNS
HEL_CA5285AA_AS,43.09278,15.727241,160.507537,167.251256,62.817247,605.751066,65.571716,331.728393,441.100932,393.759763,403.056295,605.400143,hspLAEAChinaNS
GCA_018328245.1,38.952473,22.684917,155.041402,142.069452,67.452282,340.545501,70.430182,296.587959,492.421459,401.692081,688.614413,553.87873,hspLAEAChinaNS
HEL_CA6792AA_AS,30.811314,15.629607,127.691784,80.911869,43.439828,271.691712,68.544965,224.527015,610.311962,544.600166,740.347389,497.493759,hspLAEAChinaNS
GCA_018328265.1,60.369819,16.280882,122.861179,120.680004,92.895856,348.955473,62.979214,263.200478,507.968903,452.262154,648.315102,612.276586,hspLAEAChinaNS
HEL_CA6791AA_AS,28.276692,12.814809,110.713088,91.445156,41.86479,267.161088,73.350642,202.075195,620.020818,540.059121,668.556634,526.036826,hspLAEAChinaNS
GCA_018121895.1,32.736559,16.387806,115.185607,127.894482,43.565683,273.68282,63.560565,197.845485,530.426896,468.974852,674.871137,534.397934,hspLAEAChinaNS
GCA_018328285.1,52.17086,19.588791,119.303942,110.096923,60.232633,325.174247,60.333214,230.665022,468.221931,437.55376,744.215194,652.030884,hspLAEAChinaNS
GCA_018121965.1,26.279425,18.152431,112.750392,79.805882,33.436585,298.985367,44.725882,209.682399,520.316472,480.772901,711.812271,601.753054,hspLAEAChinaNS
GCA_018122145.1,26.719347,16.936661,102.215049,70.910794,40.691274,281.505856,74.396347,212.996131,531.29539,483.121992,696.311301,586.607319,hspLAEAChinaNS
GCA_018121975.1,29.458876,17.359612,98.243005,67.217595,34.483894,284.585068,61.250402,228.907436,535.723844,483.234539,746.261566,571.573131,hspLAEAChinaNS
GCA_018122225.1,26.791072,17.003218,102.49023,71.176004,40.833993,282.167251,74.646612,213.090435,529.56212,480.481999,696.551761,585.934464,hspLAEAChinaNS
HEL_CA6198AA_AS,33.197142,17.355181,83.967706,86.641473,39.14662,339.084156,66.559233,223.311233,486.948424,399.122803,533.333988,800.08821,hspLAEAChinaNS
GCA_018122125.1,26.723625,16.938244,101.660902,70.897663,40.290048,281.065388,74.372843,214.73094,530.923611,482.936582,695.323077,588.299228,hspLAEAChinaNS
GCA_018122115.1,27.145938,11.694958,95.948036,61.342046,32.437217,299.842007,51.97645,225.560237,515.349043,437.803021,770.855762,580.97886,hspLAEAChinaNS
GCA_018122065.1,33.101814,14.076404,104.384211,84.957959,53.538599,295.858902,66.271865,210.031382,556.673991,473.127541,733.030102,585.301401,hspLAEAChinaNS
HEL_CA0598AA_AS,27.205461,13.331027,107.039009,108.600841,42.135973,355.175458,56.564684,254.482073,522.992463,455.043238,523.759436,652.868108,hspLAEAChinaNS
GCA_018122055.1,29.254546,15.838215,86.913778,72.098254,32.498507,306.255087,63.688096,201.656414,533.409915,444.079628,733.986211,595.296527,hspLAEAChinaNS
HEL_CA6199AA_AS,34.787152,16.512714,116.715002,103.29224,60.275433,332.073506,61.454838,210.283743,485.701836,404.405357,521.483617,794.109361,hspLAEAChinaNS
HEL_BA5447AA_AS,29.893213,14.258758,94.369964,82.621854,30.876827,285.351101,57.786317,215.855072,502.929282,517.752505,709.643185,562.318518,hspLAEAChinaNS
GCA_018122185.1,26.755984,16.949344,102.281592,70.986163,40.719204,281.641159,74.431167,212.7107,531.467338,483.121624,697.895989,586.502639,hspLAEAChinaNS
GCA_018122215.1,26.717269,16.926676,101.667997,70.890215,40.285298,281.053832,74.366673,214.724765,530.950419,483.021775,695.383606,587.564542,hspLAEAChinaNS
GCA_018122025.1,24.029955,12.991431,96.485328,74.645865,30.150329,272.191258,52.809751,231.799473,583.443834,477.290063,725.438075,579.04133,hspLAEAChinaNS
HEL_CA5695AA_AS,137.545603,30.675138,241.381586,242.679486,522.543961,262.914739,181.333584,231.006102,440.208968,399.343051,757.899672,387.348332,hspLAEAChinaNS
HEL_CA6798AA_AS,40.950594,23.827995,167.673702,157.35467,70.082406,293.647712,68.713731,235.612782,546.865554,481.825649,683.17571,565.482214,hspLAEAChinaNS
HEL_CA6801AA_AS,34.023736,16.167713,112.41873,109.012683,45.481063,265.371142,57.25308,214.493194,599.275489,491.637923,640.529451,572.548011,hspLAEAChinaNS
HEL_BA4998AA_AS,34.794867,20.024985,93.515068,75.846205,45.906055,295.361002,71.047745,188.992197,524.264461,476.92099,733.454157,516.303839,hspLAEAChinaNS
GCA_018122015.1,30.593578,15.140399,94.465433,78.265763,42.775121,273.891979,61.8484,229.659697,501.846878,469.270969,785.382882,569.207173,hspLAEAChinaNS
GCA_018121855.1,24.493808,12.612815,93.179435,73.141227,29.790756,300.671762,56.848089,195.07081,498.63648,478.855293,681.394049,589.579959,hspLAEAChinaNS
HEL_AA0167AA_AS,26.061388,13.647954,102.813599,70.215921,33.307487,302.393234,59.527827,197.497278,511.042366,455.633537,658.020952,731.953955,hspLAEAChinaNS
HEL_AA2004AA_AS,36.922668,14.607561,98.286507,71.146434,36.620275,306.320458,64.219134,187.110421,488.496673,458.353648,759.118524,537.554853,hspLAEAChinaNS
HEL_CA6227AA_AS,47.935575,19.173333,142.300203,160.752676,72.33605,352.035683,70.052907,221.370761,469.302205,415.697995,499.738941,779.089462,hspLAEAChinaNS
GCA_018121825.1,29.946461,15.348629,100.399314,86.362252,40.924998,298.910826,85.51125,214.223718,566.752005,463.091779,781.88991,579.806731,hspLAEAChinaNS
HEL_CA6735AA_AS,38.380773,18.661787,112.796407,114.051123,64.084329,293.699504,85.327232,206.558364,522.659322,466.447278,779.96966,521.225126,hspLAEAChinaNS
HEL_CA6822AA_AS,34.767121,15.713661,95.766392,211.822469,43.4538,272.142675,58.939599,221.78074,544.449179,470.405318,631.232781,503.297774,hspLAEAChinaNS
HEL_CA6823AA_AS,31.544454,20.391922,117.844876,101.008673,49.696158,286.030956,64.547016,218.943549,484.13571,527.229977,744.279575,562.582557,hspLAEAChinaNS
HEL_CA6819AA_AS,39.636026,17.431594,133.466439,90.503071,45.349758,283.786219,70.238658,222.560754,583.627351,505.775391,694.424216,479.737816,hspLAEAChinaNS
HEL_CA6816AA_AS,39.959751,14.788792,124.506048,108.971599,52.936711,262.776008,74.851818,222.053222,616.186632,522.189647,744.52797,486.474343,hspLAEAChinaNS
HEL_CA6815AA_AS,30.432457,14.061512,125.928639,99.244388,41.834709,265.499024,69.87795,215.393258,569.165531,554.648617,761.152397,474.472205,hspLAEAChinaNS
HEL_CA6740AA_AS,28.662739,13.545028,121.934289,106.165933,59.409517,275.892613,51.692658,228.74427,538.63696,520.044951,714.168809,570.306931,hspLAEAChinaNS
HEL_CA6824AA_AS,31.521098,17.137624,123.246988,102.5362,57.340196,257.14877,72.499529,214.479431,570.24071,532.514011,772.905378,511.562771,hspLAEAChinaNS
HEL_AA4455AA_AS,26.704413,15.241453,89.928421,74.470822,28.834897,299.188035,56.078789,217.917807,478.717263,403.337007,637.159591,785.530289,hspLAEAChinaNS
HEL_CA6790AA_AS,34.043294,13.285043,146.555408,85.205716,39.812152,278.063926,67.537546,230.430982,604.186999,509.210755,693.357304,484.874139,hspLAEAChinaNS
HEL_CA6750AA_AS,30.562484,13.365367,105.74657,89.437443,43.943645,261.310895,70.210435,214.778754,609.865456,557.542969,668.800043,504.985354,hspLAEAChinaNS
HEL_CA6826AA_AS,47.790409,21.732715,167.411071,169.195498,92.358572,285.575763,79.305688,228.17651,506.272111,495.40922,705.286754,512.156381,hspLAEAChinaNS
HEL_AA0331AA_AS,29.405182,15.74933,101.069781,86.741229,35.38017,321.305889,62.420325,227.114799,477.988422,397.405279,687.652348,685.050159,hspLAEAChinaNS
GCA_018122175.1,26.723625,16.938244,101.660902,70.897663,40.290048,281.065388,74.372843,214.73094,530.923611,482.936582,695.323077,588.299228,hspLAEAChinaNS
HEL_CA6835AA_AS,26.475383,15.76086,109.601355,86.222656,52.487349,285.43517,65.177853,215.187713,538.139563,501.965545,697.712317,544.666072,hspLAEAChinaNS
HEL_AA0241AA_AS,27.160154,13.809546,92.812694,64.130832,33.589683,287.689458,58.397225,197.981156,486.416285,441.316567,741.272937,683.131369,hspLAEAChinaNS
HEL_BA4773AA_AS,24.166374,11.653076,87.592621,70.509493,29.47458,276.651095,61.496078,216.985152,580.008638,506.495127,692.506878,581.547603,hspLAEAChinaNS
HEL_CA6783AA_AS,27.387473,16.372214,134.868477,101.994068,55.469921,262.661004,64.118899,246.384985,585.31236,501.054687,679.170238,549.480336,hspLAEAChinaNS
HEL_AA0253AA_AS,24.9739,13.373758,95.146612,70.034061,39.214479,304.602456,65.206333,208.994937,577.706705,496.876669,750.963104,598.839676,hspLAEAChinaNS
HEL_CA6860AA_AS,24.937084,19.150261,88.578594,76.861942,33.350773,295.391912,60.481063,207.129988,527.915027,457.950948,742.429524,578.987266,hspLAEAChinaNS
HEL_CA6857AA_AS,30.583499,14.90583,95.759134,70.08833,34.497168,275.809641,60.56981,205.176639,544.49557,443.405161,862.313117,601.22062,hspLAEAChinaNS
HEL_BA4184AA_AS,23.765718,14.422554,91.613842,71.612046,32.336509,288.31747,63.224253,211.592765,543.294836,500.949707,677.233228,536.34024,hspLAEAChinaNS
HEL_AA2006AA_AS,37.628612,15.251963,111.562294,127.792055,92.609302,275.832506,63.373436,215.330997,514.879639,445.575866,789.891413,540.062522,hspLAEAChinaS
HEL_AA1999AA_AS,57.654172,21.334874,127.197993,119.128114,167.192087,268.434645,57.937067,200.318842,507.247169,419.927924,806.557505,524.556941,hspLAEAChinaS
HEL_CA5909AA_AS,57.875349,19.886399,186.239565,158.623582,97.399139,251.89268,83.846742,200.842365,511.244408,408.47798,854.504802,468.645193,hspLAEAChinaS
HEL_CA6398AA_AS,39.08249,19.294045,133.158592,98.168817,38.425428,302.100206,143.931948,226.637146,394.645294,365.105986,1020.85695,523.148043,hspLAEAChinaS
HEL_CA5926AA_AS,50.003027,21.338824,171.75852,146.407235,75.294174,310.918014,155.916167,232.79694,386.687735,390.124078,1025.058713,452.572513,hspLAEAChinaS
HEL_CA6409AA_AS,37.230978,19.284929,124.62752,93.810545,47.141309,332.452195,161.208837,231.016306,399.247608,348.288153,1010.422451,502.760294,hspLAEAChinaS
HEL_CA6399AA_AS,41.508906,16.797982,114.004523,93.453891,46.475887,325.754274,148.603496,232.621701,405.658272,363.696554,1027.13618,485.158647,hspLAEAChinaS
HEL_CA6401AA_AS,39.484041,17.793501,139.888712,100.829707,46.168186,335.825662,142.044094,227.045545,384.079396,375.459592,1049.67477,470.137907,hspLAEAChinaS
HEL_CA6408AA_AS,35.676735,17.433862,127.161584,83.593143,49.482647,322.578479,124.751536,225.315131,408.195101,384.257009,1022.135019,486.215376,hspLAEAChinaS
HEL_CA6407AA_AS,40.849834,20.147122,127.213866,103.660207,45.616616,348.995019,162.183397,227.283506,387.868981,371.682603,1019.732937,457.519754,hspLAEAChinaS
HEL_CA6405AA_AS,38.350116,20.935179,124.988333,104.129783,45.09946,341.274954,170.226737,236.376613,370.444536,369.113809,998.318518,499.067012,hspLAEAChinaS
HEL_CA6404AA_AS,35.146037,15.658423,117.328968,98.687948,43.868991,331.640968,162.420408,236.030262,392.315252,352.097515,1030.432125,479.552736,hspLAEAChinaS
HEL_CA5924AA_AS,51.148548,23.081812,176.466919,153.210206,77.252255,312.407105,144.795251,232.91703,407.262144,408.444088,989.649686,482.298,hspLAEAChinaS
HEL_CA6189AA_AS,32.452283,14.108652,105.49963,100.277419,41.313194,311.591837,56.766262,205.376198,481.12024,408.589299,652.902143,699.486045,hspLAEAChinaS
HEL_CA0068AA_AS,30.664552,19.176629,107.986804,82.172892,40.575607,287.776521,80.054775,224.734571,507.797962,473.726492,892.301826,549.807675,hspLAEAChinaS
HEL_CA5923AA_AS,51.426064,24.630498,159.997715,159.710779,63.010419,298.155762,154.009912,223.092138,378.879242,402.332092,958.290332,481.472343,hspLAEAChinaS
HEL_CA5865AA_AS,40.517382,17.549943,141.998234,139.848688,58.473115,307.825113,70.306019,264.398056,496.030349,416.993229,650.803321,646.715239,hspLAEAChinaS
HEL_BA9978AA_AS,37.596824,14.256129,117.639014,93.732062,43.125948,282.366591,79.47116,186.731641,489.806439,431.998129,792.118433,572.059371,hspLAEAChinaS
HEL_BA9970AA_AS,26.939927,15.215128,102.156068,80.592761,37.201657,295.423934,68.184726,223.291012,511.954285,469.505272,810.055537,548.914369,hspLAEAChinaS
GCA_013428185.1,24.897295,14.390866,107.623548,78.584454,40.285354,268.794114,70.684031,217.401454,512.973594,486.274903,830.922376,581.135314,hspLAEAChinaS
HEL_CA5665AA_AS,42.63657,16.869692,191.451074,116.89164,66.389842,271.664737,84.149628,224.971527,497.728634,428.791055,793.459706,515.037601,hspLAEAChinaS
HEL_CA6374AA_AS,35.060395,21.693325,124.719444,90.535687,42.876242,350.942285,161.881332,223.676981,408.594814,362.799824,1018.649715,470.239369,hspLAEAChinaS
HEL_CA6371AA_AS,38.796211,17.342766,118.201167,101.736827,43.777207,348.177984,154.227097,219.382825,401.118555,353.478184,1016.41589,461.793959,hspLAEAChinaS
HEL_CA6240AA_AS,34.339934,16.87596,131.774496,123.18382,63.53446,301.327431,61.523131,204.177301,481.339853,448.833097,706.821101,660.684546,hspLAEAChinaS
HEL_CA6370AA_AS,43.840277,17.222141,126.405666,94.008325,45.317799,349.30701,149.797771,223.091786,400.923342,351.636059,1004.860362,493.153037,hspLAEAChinaS
HEL_CA6276AA_AS,34.805235,18.032003,128.707434,116.082657,57.201836,253.264192,66.850828,215.605714,479.404651,428.464739,864.39283,540.901311,hspLAEAChinaS
HEL_CA6369AA_AS,37.373224,17.792798,115.531124,91.739945,40.13245,334.469518,143.12607,238.373841,384.504242,373.328064,1025.567821,500.921186,hspLAEAChinaS
HEL_CA5936AA_AS,60.421966,21.706969,174.786565,147.519986,104.94491,284.13412,149.522616,233.00125,396.345665,352.778804,1023.419729,481.57892,hspLAEAChinaS
HEL_CA6368AA_AS,32.583874,18.352364,126.915124,95.119532,43.899706,339.752366,160.863999,222.69612,386.904706,369.643597,1041.262314,473.383275,hspLAEAChinaS
HEL_CA4942AA_AS,57.101158,18.641841,130.326071,138.187522,188.511207,273.98547,69.794433,204.78672,492.024341,472.290253,779.851385,507.374806,hspLAEAChinaS
HEL_CA6747AA_AS,32.026529,12.299402,111.560275,104.042373,37.127276,296.858386,61.45238,230.426575,520.08867,469.674762,773.203709,569.573687,hspLAEAChinaS
HEL_CA6280AA_AS,34.531259,18.151873,108.944617,96.083231,40.21566,276.727351,71.929068,183.151809,501.901232,467.261397,887.543451,561.574994,hspLAEAChinaS
HEL_CA6367AA_AS,37.420231,16.168047,142.137674,83.59844,49.132716,339.749985,133.338793,236.056012,417.777308,370.088169,1042.075919,525.021394,hspLAEAChinaS
HEL_CA6289AA_AS,33.297656,17.225357,123.727168,111.113296,50.912509,288.710878,73.115761,194.196365,504.946865,465.58428,854.474109,526.765429,hspLAEAChinaS
